lsmMagX,lsmMagY,lsmMagZ,mpuAccelX,mpuAccelY,mpuAccelZ,mpuGyroX,mpuGyroY,mpuGyroZ,mpuTemp,pressure,temperature
,,,-1.4451172351837158,2.545703172683716,78.3976058959961,-0.2476740926504135,0.09001488238573074,0.13209284842014313,27.212352752685547,98344.3515625,24.190000534057617
,,,-1.4977538585662842,2.490673780441284,78.3976058959961,-0.26365306973457336,0.07510117441415787,0.12463599443435669,27.30647087097168,98345.0234375,24.209999084472656
,,,-1.4451172351837158,2.526562452316284,78.3976058959961,-0.2681804299354553,0.062317997217178345,0.11371702700853348,27.212352752685547,98345.6328125,24.229999542236328
,,,-1.5695312023162842,2.473925828933716,78.3976058959961,-0.28469204902648926,0.03222426399588585,0.10732543468475342,27.30647087097168,98345.8046875,24.239999771118164
,,,-1.5647461414337158,2.476318359375,78.3976058959961,-0.31478577852249146,-0.0050600082613527775,0.09747173637151718,27.212352752685547,,
,,,-1.502539038658142,2.3854002952575684,78.3976058959961,-0.34834161400794983,-0.03355584293603897,0.08708540350198746,27.212352752685547,,
,,,-1.4929687976837158,2.3136229515075684,78.3976058959961,-0.3898869454860687,-0.0620516799390316,0.0782969668507576,27.118234634399414,,
,,,-1.6293456554412842,2.354296922683716,78.3976058959961,-0.4506070613861084,-0.10439595580101013,0.06551378965377808,27.212352752685547,,
,,,-1.5886719226837158,2.330371141433716,78.3976058959961,-0.5099955797195435,-0.14833813905715942,0.05006745085120201,27.212352752685547,,
,,,-1.4977538585662842,2.258593797683716,78.3976058959961,-0.5789714455604553,-0.19254663586616516,0.0298274178057909,27.30647087097168,,
,,,-1.478613257408142,2.1604981422424316,78.3976058959961,-0.6450179219245911,-0.2343582808971405,0.013049494475126266,27.212352752685547,,
,,,-1.33984375,1.9762694835662842,78.3976058959961,-0.7155916690826416,-0.2700446546077728,-0.0021305298432707787,27.212352752685547,,
,,,-1.3733398914337158,1.9523437023162842,78.3976058959961,-0.7952202558517456,-0.30519840121269226,-0.019174767658114433,27.212352752685547,,
,,,-1.347021460533142,1.897314429283142,78.3976058959961,-0.8599351048469543,-0.3320963382720947,-0.034354791045188904,27.212352752685547,,
,,,-1.256103515625,1.806396484375,78.3976058959961,-0.921454131603241,-0.3440805673599243,-0.04793692007660866,27.118234634399414,,
,,,-1.2178223133087158,1.717871069908142,78.3976058959961,-0.9853700399398804,-0.36405426263809204,-0.060453783720731735,27.212352752685547,,
,,,-1.2776367664337158,1.727441430091858,78.3976058959961,-1.0381006002426147,-0.3837616741657257,-0.073503278195858,27.212352752685547,,
,,,-1.069482445716858,1.6484863758087158,78.3976058959961,-1.0900323390960693,-0.40453433990478516,-0.07376959174871445,27.212352752685547,,
,,,-1.208251953125,1.526464819908142,78.3976058959961,-1.1595408916473389,-0.4029364585876465,-0.07217169553041458,27.212352752685547,,
,,,-1.428369164466858,1.495361328125,78.3976058959961,-1.2381041049957275,-0.43995440006256104,-0.07190538197755814,27.30647087097168,,
,,,-1.3853027820587158,1.380517601966858,78.3976058959961,-1.2942968606948853,-0.4740428626537323,-0.07323696464300156,27.30647087097168,,
,,,-1.4140136241912842,1.327880859375,78.3976058959961,-1.340635895729065,-0.5281050801277161,-0.07936223596334457,27.30647087097168,,
,,,-1.4857909679412842,1.26806640625,78.3976058959961,-1.394964337348938,-0.5874935984611511,-0.08096013218164444,27.30647087097168,,
,,,-0.966601550579071,2.10546875,78.3976058959961,-1.2745894193649292,-0.6213157773017883,-0.03781690448522568,27.30647087097168,,
,,,-1.7681152820587158,0.523974597454071,78.3976058959961,-1.614142656326294,-0.7070695757865906,-0.11691281944513321,27.30647087097168,,
,,,-0.959423840045929,1.327880859375,78.3976058959961,-1.5709993839263916,-0.76352858543396,-0.11664650589227676,27.30647087097168,,
,,,-2.1365723609924316,1.8805663585662842,78.3976058959961,-1.5331825017929077,-0.8524782061576843,-0.0988033190369606,27.30647087097168,,
,,,-1.583886742591858,1.954736351966858,78.3976058959961,-1.5920383930206299,-0.9643310308456421,-0.11824440211057663,27.212352752685547,,
,,,-1.0503418445587158,1.153222680091858,78.3976058959961,-1.616006851196289,-0.9773805141448975,-0.13528864085674286,27.212352752685547,,
,,,-1.0623047351837158,1.3972656726837158,78.3976058959961,-1.6194689273834229,-1.0253174304962158,-0.1651160567998886,27.30647087097168,,
,,,-0.744091808795929,1.442724585533142,78.3976058959961,-1.6277247667312622,-1.0285133123397827,-0.18162766098976135,27.30647087097168,,
,,,-0.6627441644668579,1.404443383216858,78.3976058959961,-1.6181373596191406,-1.0532807111740112,-0.2053298056125641,27.30647087097168,,
,,,-0.5311523675918579,1.1149413585662842,78.3976058959961,-1.596832036972046,-1.0375679731369019,-0.22024351358413696,27.30647087097168,,
,,,-0.4498046934604645,1.045556664466858,78.3976058959961,-1.564607858657837,-0.9992184638977051,-0.23888565599918365,27.212352752685547,,
,,,-0.4498046934604645,1.1101562976837158,78.3976058959961,-1.5289214849472046,-0.977114200592041,-0.24953830242156982,27.30647087097168,,
,,,-0.42109376192092896,1.016845703125,78.3976058959961,-1.48444664478302,-0.9355688691139221,-0.26711517572402954,27.212352752685547,,
,,,-0.540722668170929,1.155615210533142,78.3976058959961,-1.4165359735488892,-0.8956214785575867,-0.27803415060043335,27.212352752685547,,
,,,-0.5813964605331421,1.3876953125,78.3976058959961,-1.3369073867797852,-0.8551414012908936,-0.28176257014274597,27.400588989257812,,
,,,-0.6866699457168579,1.4570801258087158,78.3976058959961,-1.260474681854248,-0.818123459815979,-0.2801646590232849,27.30647087097168,,
,,,-0.823046863079071,1.33984375,78.3976058959961,-1.1653997898101807,-0.7768444418907166,-0.26711517572402954,27.212352752685547,,
,,,-1.1101562976837158,1.351806640625,78.3976058959961,-1.0697922706604004,-0.7257117033004761,-0.24288038909435272,27.30647087097168,98346.28125,24.270000457763672
,,,-1.236962914466858,1.1962890625,78.3976058959961,-0.96859210729599,-0.6732473969459534,-0.2138519287109375,27.30647087097168,,
,,,-1.710693359375,1.088623046875,78.3976058959961,-0.8692561388015747,-0.6194515228271484,-0.1723065972328186,27.30647087097168,,
,,,-1.949951171875,1.083837866783142,78.3976058959961,-0.7536749243736267,-0.5587314367294312,-0.12357072532176971,27.30647087097168,,
,,,-2.0982909202575684,0.64599609375,78.3976058959961,-0.6378273367881775,-0.5099955797195435,-0.03941480070352554,27.30647087097168,,
,,,-2.450000047683716,0.7345215082168579,78.3976058959961,-0.5398229956626892,-0.4383564889431,0.012250546365976334,27.30647087097168,,
,,,-2.7227540016174316,1.117334008216858,78.3976058959961,-0.46525445580482483,-0.35020583868026733,0.06977485120296478,27.212352752685547,,
,,,-2.9237303733825684,1.1747558116912842,78.3976058959961,-0.43036702275276184,-0.2655172646045685,0.12330441176891327,27.30647087097168,,
,,,-2.7203612327575684,1.1221191883087158,78.3976058959961,-0.3824301064014435,-0.1800297647714615,0.1856224089860916,27.30647087097168,,
,,,-2.6796875,0.88525390625,78.3976058959961,-0.35340163111686707,-0.05459482595324516,0.24953830242156982,27.30647087097168,,
,,,-2.729931592941284,0.930712878704071,78.3976058959961,-0.331297367811203,0.0253000408411026,0.3139868378639221,27.30647087097168,,
